book_id,original_title,norm_title
32786564,Marvel Free Previews 2016 #2,marvel free previews 2016 #2
34662874,"Harley Quinn, Volume 3: Red Meat","harley quinn, volume 3: red meat"
1806633,"Batman: The Doom That Came to Gotham, Book 2 of 3","batman: the doom that came to gotham, book 2 of 3"
29221577,"Les Miserables vol. 03 (Les Miserables, #3)","les miserables vol. 03 (les miserables, #3)"
11455990,Billy the Kid's Old Timey Oddities and The Ghastly Fiend of London,billy the kid's old timey oddities and the ghastly fiend of london
6399454,Angel: Aftermath (Volume 5),angel: aftermath (volume 5)
27861200,Rat Queens #13,rat queens #13
24061935,Daredevil by Frank Miller and Klaus Janson Vol. 1 (Daredevil (1964-1998)),daredevil by frank miller and klaus janson vol. 1 (daredevil (1964-1998))
29217651,Brit-Cit Noir,brit-cit noir
25201533,Abbadon,abbadon
24469404,Azrael: Agent of the Bat #48,azrael: agent of the bat #48
18753698,Hirviön uni,hirviön uni
15055423,Julius Caesar. William Shakespeare,julius caesar. william shakespeare
20860585,Seules contre tous,seules contre tous
17662204,"Buonanotte, Punpun #10","buonanotte, punpun #10"
31624824,"DC Comics Bombshells, Vol. 3: Uprising","dc comics bombshells, vol. 3: uprising"
20504034,"Dračí země (WarCraft: Hodina stínů, #1)","dračí země (warcraft: hodina stínů, #1)"
2392701,"Le grand incendie (Le journal de mon père, #1)","le grand incendie (le journal de mon père, #1)"
21567509,Vanatorii de zmeie: roman grafic,vanatorii de zmeie: roman grafic
21910916,Tricentenario,tricentenario
6695173,X-Force/Cable: Messiah War,x-force/cable: messiah war
22360321,Chew #42,chew #42
14656006,Strawberry Shortcake: Field Day and Other Stories,strawberry shortcake: field day and other stories
25527964,"Satellite Sam, Volume 3","satellite sam, volume 3"
25527966,Two Brothers,two brothers
30323661,Drama,drama
6150178,"X, Tome 4","x, tome 4"
12220025,Friends Is Friends,friends is friends
12521256,"Marvel Masterworks: The Uncanny X-Men, Vol. 4","marvel masterworks: the uncanny x-men, vol. 4"
12521257,"Marvel Masterworks: The Uncanny X-Men, Vol. 8","marvel masterworks: the uncanny x-men, vol. 8"
17991749,Pompeii,pompeii
26247022,"Battle Rabbits, Vol. 1","battle rabbits, vol. 1"
10082921,I Am Here! Omnibus Vol. 02,i am here! omnibus vol. 02
6549530,Absolute V for Vendetta,absolute v for vendetta
31429253,Deadpool (1997-2002) #57,deadpool (1997-2002) #57
27853744,Deadpool (2016-) #2,deadpool (2016-) #2
27206434,"The Wiener Strikes Back (Galactic Hot Dogs, #2)","the wiener strikes back (galactic hot dogs, #2)"
13639702,About Graphic Design,about graphic design
15902609,"Rendez-vous u Parizu : treći čin (Hatzfeld Tetralogy, #3).","rendez-vous u parizu : treći čin (hatzfeld tetralogy, #3)."
6875301,Spock Reflections,spock reflections
17262133,Garfield Caution: Wide Load: His 56th Book,garfield caution: wide load: his 56th book
6184494,Marshall Blueberry: The Lost Dutchman's Mine and the Ghost with the Golden Bullets,marshall blueberry: the lost dutchman's mine and the ghost with the golden bullets
11274199,"Aku, Dia dan Pustaka Biru","aku, dia dan pustaka biru"
16092550,"The Walking Dead: Safety Behind Bars (The Walking Dead, #3)","the walking dead: safety behind bars (the walking dead, #3)"
12105307,Jin 11,jin 11
25932003,Dragon Age: Until We Sleep #2,dragon age: until we sleep #2
23784621,Through the Woods,through the woods
25610911,Infinity Gauntlet #2,infinity gauntlet #2
18194879,Batman: Nevermore Vol. 5,batman: nevermore vol. 5
15979898,2012: Last Evolution,2012: last evolution
22907414,Rampokan Jawa & Selebes,rampokan jawa & selebes
15759189,Jane Eyre,jane eyre
1458054,"Corto, toujours un peu plus loin (Corto Maltese # 4)","corto, toujours un peu plus loin (corto maltese # 4)"
1458056,Brazilian Eagle,brazilian eagle
8585376,Grimm Fairy Tales Vol. 1 (Zenescope),grimm fairy tales vol. 1 (zenescope)
29740435,All-New X-Men (2015-) #7,all-new x-men (2015-) #7
24438397,"Die Kinder des Kapitän Grant (Die Kinder des Kapitän Grant, #3)","die kinder des kapitän grant (die kinder des kapitän grant, #3)"
7802934,We Can Fix It: A Time Travel Memoir,we can fix it: a time travel memoir
6464275,The Manga Guide to Molecular Biology,the manga guide to molecular biology
6550234,X-Men Legacy: Salvage,x-men legacy: salvage
33564505,Trigrammaton,trigrammaton
11930007,"Pretty Guardian Sailor Moon, Vol. 4 (Pretty Soldier Sailor Moon Renewal Edition, #4)","pretty guardian sailor moon, vol. 4 (pretty soldier sailor moon renewal edition, #4)"
12068223,Athos in America,athos in america
6064918,Detektif Conan Vol. 52,detektif conan vol. 52
23002590,"Black Butler, Vol. 9","black butler, vol. 9"
10301780,Big Questions #15: The Sweet Taste of Victory,big questions #15: the sweet taste of victory
20803790,Black Kiss,black kiss
25472190,Crossed 3-D,crossed 3-d
33590270,Brik Collected Edition,brik collected edition
33590274,Not Drunk Enough,not drunk enough
32998050,A Prisão de Robertsonville (Os Túnicas Azuis #2),a prisão de robertsonville (os túnicas azuis #2)
24987311,Thor: Tales of Asgard (Marvel Ultimate Graphic Novels Collection),thor: tales of asgard (marvel ultimate graphic novels collection)
9662579,Giètz!,giètz!
15792848,Jerusalem: A Family Portrait,jerusalem: a family portrait
15850501,"Black Butler, Band 5","black butler, band 5"
7961578,Hellboy: El ataúd encadenado y otros relatos,hellboy: el ataúd encadenado y otros relatos
31445003,"Elfos, Vol.1: El cristal de los Elfos Azules/El honor de los Elfos Sylvanos (Elfes, #1-2)","elfos, vol.1: el cristal de los elfos azules/el honor de los elfos sylvanos (elfes, #1-2)"
12510887,"Baby's in Black: Astrid Kirchherr, Stuart Sutcliffe, and The Beatles","baby's in black: astrid kirchherr, stuart sutcliffe, and the beatles"
12510886,The Year of the Beasts,the year of the beasts
8472312,"Astonishing X-Men, Volume 4","astonishing x-men, volume 4"
25572802,"Jem and the Holograms #3 (Jem and the Holograms, #3)","jem and the holograms #3 (jem and the holograms, #3)"
7326752,"Yakitate!! Japan, Volume 23","yakitate!! japan, volume 23"
10349705,Captain America & The Korvac Saga,captain america & the korvac saga
6775624,"Black Bird, Vol. 03 (Black Bird, #3)","black bird, vol. 03 (black bird, #3)"
6775623,"Black Bird, Vol. 04 (Black Bird, #4)","black bird, vol. 04 (black bird, #4)"
15845673,Avengers Origins: Luke Cage,avengers origins: luke cage
26633550,"Yugioh GX vol. 03 (Yugioh GX, #3)","yugioh gx vol. 03 (yugioh gx, #3)"
31429075,"Bestiarius, Vol. 1","bestiarius, vol. 1"
34885415,Batman (2016-) #21,batman (2016-) #21
34885417,Harley Quinn (2016-) #18,harley quinn (2016-) #18
34885416,Green Lanterns (2016-) #21,green lanterns (2016-) #21
34885410,Trinity (2016-) #8,trinity (2016-) #8
34885413,Royal City #2,royal city #2
34660956,Amazing Spider-Man: Renew Your Vows (2016-) #5,amazing spider-man: renew your vows (2016-) #5
15100996,"Angelic Layer: Omnibus Edition, Vol. 1","angelic layer: omnibus edition, vol. 1"
13412512,Random Walk #2,random walk #2
30625632,The Shadow Glass #3,the shadow glass #3
33299739,Bebek Evi (The Sandman #2),bebek evi (the sandman #2)
28370906,Batman: Arkham Knight - Batgirl & Harley Quinn Special (2015-) #1,batman: arkham knight - batgirl & harley quinn special (2015-) #1
746461,Shrine of the Morning Mist: Volume 1,shrine of the morning mist: volume 1
9685181,À la faveur de la nuit,à la faveur de la nuit
34666533,"My Hero Academia, Vol. 8","my hero academia, vol. 8"
27972021,"Saga de Swamp Thing, libro dos","saga de swamp thing, libro dos"
2679831,Saga Of The Swamp Thing,saga of the swamp thing
32661744,"Angel Catbird, Volume 3: The Catbird Roars","angel catbird, volume 3: the catbird roars"
33161254,"Nailbiter, Vol. 6: The Bloody Truth","nailbiter, vol. 6: the bloody truth"
33161257,User,user
25631350,"七つの大罪 11 [Nanatsu no Taizai 11] (The Seven Deadly Sins, #11)","七つの大罪 11 [nanatsu no taizai 11] (the seven deadly sins, #11)"
24256961,George R.R. Martin's In the House of the Worm,george r.r. martin's in the house of the worm
7632758,Shanaou Yoshitsune Vol. 3,shanaou yoshitsune vol. 3
22891221,Death Vigil #1,death vigil #1
59988,Spawn / Batman,spawn / batman
59982,Hard Boiled,hard boiled
59980,Batman: Year One,batman: year one
2354170,蜜×蜜ドロップス 7 プレミアム版 アニメDVDつき (7) (フラワーコミックス),蜜×蜜ドロップス 7 プレミアム版 アニメdvdつき (7) (フラワーコミックス)
25376500,Lulu Anew,lulu anew
8798515,"ジョジョの奇妙な冒険 47 さよなら杜王町ー黄金の心 [JoJo no Kimyō na Bōken: Sayonara Moriōchō - Ōgon no Kokoro] (Jojo's Bizarre Adventure, #47; Part 5: Vento Aureo, #1)","ジョジョの奇妙な冒険 47 さよなら杜王町ー黄金の心 [jojo no kimyō na bōken: sayonara moriōchō - ōgon no kokoro] (jojo's bizarre adventure, #47; part 5: vento aureo, #1)"
36356761,"1000 ikony, symboly a piktogramy: vizuální komunikace ve všech jazycích","1000 ikony, symboly a piktogramy: vizuální komunikace ve všech jazycích"
14857498,"Laddertop, Books 1 - 2","laddertop, books 1 - 2"
25938014,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow, #3)","avatar: the last airbender: smoke and shadow, part 3 (smoke and shadow, #3)"
20360146,"Thunderbolts: Fe en los monstruos (Colección Definitiva de Novelas Gráficas Marvel, #55)","thunderbolts: fe en los monstruos (colección definitiva de novelas gráficas marvel, #55)"
43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,face off: how to draw amazing caricatures & comic portraits
23767025,"Burma Banshees (Angel Wings, #1)","burma banshees (angel wings, #1)"
17887163,Destiny A Chronicle of Deaths Foretold (book 1 of 3),destiny a chronicle of deaths foretold (book 1 of 3)
28529962,Arrow: Dark Archer (2016-) #1,arrow: dark archer (2016-) #1
23005843,How To Make Awesome Comics,how to make awesome comics
1505877,"Gone with the Blastwave, Vol. 1","gone with the blastwave, vol. 1"
12214502,Habibi,habibi
28437863,Cobra Tome 1,cobra tome 1
6704793,"Programming Interactivity: A Designer's Guide to Processing, Arduino, and Openframeworks","programming interactivity: a designer's guide to processing, arduino, and openframeworks"
30372030,Civil War II: Amazing Spider-Man (2016) #1 (of 4),civil war ii: amazing spider-man (2016) #1 (of 4)
23770462,Pretty Guardian Sailor Moon Vol. 12 Pretty Soldier Sailor Moon,pretty guardian sailor moon vol. 12 pretty soldier sailor moon
8187775,Eyeshield 21 Vol. 37: Ready Set Hut,eyeshield 21 vol. 37: ready set hut
307630,"Come Over, Come Over","come over, come over"
10803298,همه چیز پیچیده است,همه چیز پیچیده است
58939,It's Happy Bunny: Love Bites,it's happy bunny: love bites
10268862,Helvetica and the New York City Subway System: The True (Maybe) Story,helvetica and the new york city subway system: the true (maybe) story
1162791,Thunderbolts: How to Lose,thunderbolts: how to lose
339735,The Punisher: Return to Big Nothing,the punisher: return to big nothing
18526673,Outside the Box: Interviews With Contemporary Cartoonists,outside the box: interviews with contemporary cartoonists
36109182,Star Wars: Doctor Aphra (2016-) Annual #1,star wars: doctor aphra (2016-) annual #1
28047374,Codename Baboushka: The Conclave of Death #2,codename baboushka: the conclave of death #2
613018,"If This Is A Lecture, How Long Will It Be? (For Better or For Worse, #9)","if this is a lecture, how long will it be? (for better or for worse, #9)"
30059878,La ternura de las piedras,la ternura de las piedras
35373488,My Lesbian Experience With Loneliness,my lesbian experience with loneliness
28188568,Das Inferno,das inferno
29865326,Dark Knight III: The Master Race #4,dark knight iii: the master race #4
24642296,S.H.I.E.L.D. #3,s.h.i.e.l.d. #3
2655389,Topeng Kaca - Bidadari Merah 8,topeng kaca - bidadari merah 8
14459669,My Boyfriend's Back,my boyfriend's back
29064099,1602,1602
1044499,Bónd,bónd
20404154,Hana Yori Dango 1-37,hana yori dango 1-37
28380961,Brume,brume
20518978,The Zoo Box,the zoo box
17412749,The Encyclopedia of Early Earth,the encyclopedia of early earth
1259677,Gospel According to Peanuts,gospel according to peanuts
10127511,Animal Crackers,animal crackers
33962730,Noragami Vol. 15,noragami vol. 15
17789236,クズの本懐 1 (Kuzu no Honkai #1),クズの本懐 1 (kuzu no honkai #1)
6607596,"De dolle musketiers (Suske en Wiske, #89)","de dolle musketiers (suske en wiske, #89)"
20708782,Around the World,around the world
26826394,Vihreä Lyhty - Kolmas osa: Loppu,vihreä lyhty - kolmas osa: loppu
25560357,Max Ride: First Flight #1,max ride: first flight #1
11732641,The Alchemist: A Graphic Novel,the alchemist: a graphic novel
17183081,Sei tu mia madre?,sei tu mia madre?
18158024,Hijos del Mundo Mutante (Obras completas de Richard Corben #13),hijos del mundo mutante (obras completas de richard corben #13)
15824027,Persona 3,persona 3
9738853,De Dochter Van de Wind (Yoko Tsuno #9),de dochter van de wind (yoko tsuno #9)
6536909,"Blood+ Adagio, Vol. 02 (Blood+ Adagio, #2)","blood+ adagio, vol. 02 (blood+ adagio, #2)"
1202544,"A Little Snow Fairy Sugar, Vol. 03","a little snow fairy sugar, vol. 03"
35512830,Cave Carson Has a Cybernetic Eye (2016-) Vol. 1: Going Underground,cave carson has a cybernetic eye (2016-) vol. 1: going underground
1202542,"A Little Snow Fairy Sugar, Vol. 01","a little snow fairy sugar, vol. 01"
741472,"Miracle Girls, Vol. 6","miracle girls, vol. 6"
22471352,"七つの大罪 8 [Nanatsu no Taizai 8] (The Seven Deadly Sins, #8)","七つの大罪 8 [nanatsu no taizai 8] (the seven deadly sins, #8)"
5193153,Wolverine Omnibus,wolverine omnibus
1141115,Herman Melville's Moby-Dick (Bloom's Notes),herman melville's moby-dick (bloom's notes)
138453,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 14","tsubasa: reservoir chronicle, vol. 14"
138452,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 13","tsubasa: reservoir chronicle, vol. 13"
9191834,"Dragon Ball, Vol. 1","dragon ball, vol. 1"
15780165,"Swamp Thing, Volume 2: Family Tree","swamp thing, volume 2: family tree"
25840466,"Justice League: Gods & Monsters - Batman: Chapter Three (Justice League - Gods & Monsters: Batman, #3)","justice league: gods & monsters - batman: chapter three (justice league - gods & monsters: batman, #3)"
8559772,Logicomix,logicomix
8559773,The Sons of Liberty #1,the sons of liberty #1
28810004,The Drawing Lesson: A Graphic Novel That Teaches You How to Draw,the drawing lesson: a graphic novel that teaches you how to draw
7222210,"Invincible, Vol. 12: Still Standing","invincible, vol. 12: still standing"
17434969,Rubicon,rubicon
1435389,Gon Swimmin,gon swimmin
11494711,Garfield & Co. #3: Catzilla,garfield & co. #3: catzilla
11494710,Garfield & Co. #4: Caroling Capers,garfield & co. #4: caroling capers
13573485,All Star Future Shocks,all star future shocks
13573481,"Bond of Dreams, Bond of Love, Vol. 2","bond of dreams, bond of love, vol. 2"
25077964,"Black Science #12 (Black Science, #12)","black science #12 (black science, #12)"
4261540,Tuan Tanah Kedawung,tuan tanah kedawung
25318902,Convergence: Harley Quinn #1,convergence: harley quinn #1
22211465,Simon's Cat 3: In Kitten Chaos,simon's cat 3: in kitten chaos
6786139,Bear Nuts,bear nuts
900585,La Galère d'Obélix (Astérix #30),la galère d'obélix (astérix #30)
23128011,Generation Hope: Complete Series,generation hope: complete series
27426136,Doctor Strange (2015-) #2,doctor strange (2015-) #2
22548691,"What Did You Eat Yesterday?, Volume 7","what did you eat yesterday?, volume 7"
9461548,Little Nemo in Slumberland,little nemo in slumberland
620440,DR STRANGE       P (Fireside Books (Holiday House)),dr strange p (fireside books (holiday house))
1401587,In My Darkest Hour,in my darkest hour
35104237,"Star Trek: Boldly Go, Vol. 2","star trek: boldly go, vol. 2"
25905508,Teen Dog,teen dog
7043273,Fushigi Yuugi Vol. 8,fushigi yuugi vol. 8
27273615,X-Men '92 Infinite Comic #7,x-men '92 infinite comic #7
10119980,The Wind in the Willows,the wind in the willows
16688312,"Supercrooks Book 1, . the Heist","supercrooks book 1, . the heist"
24062306,"Dark Tower: The Drawing of the Three (The Prisoner, #4)","dark tower: the drawing of the three (the prisoner, #4)"
23015511,"Takaa-ajo (Michel Vaillant, #3)","takaa-ajo (michel vaillant, #3)"
18777544,"Letter Bee vol. 04 (Letter Bee, # 4)","letter bee vol. 04 (letter bee, # 4)"
1137779,"Kamen Tantei, Volume 1","kamen tantei, volume 1"
1137772,"Genju no Seiza, Volume 3","genju no seiza, volume 3"
31576015,Reborn #1,reborn #1
3535760,Moby Dick,moby dick
3111259,"The Recipe for Gertrude, Volume 4","the recipe for gertrude, volume 4"
20637657,QU33R,qu33r
7927546,"この世 異聞 [Konoyo Ibun] (A Strange and Mystifying Story, #1)","この世 異聞 [konoyo ibun] (a strange and mystifying story, #1)"
